Tsp,Tsr,Pts,Pnt,Tn,Tp,Q,E,Time
20,75,0,0,35.05,34,0,12526.9,2017-04-02T11:00
22,75,0,0,34.61,33.57,0,12526.9,2017-04-02T12:00
23,75,0,0,34.19,33.2,0,12526.9,2017-04-02T13:00
24,75,0,0,33.74,32.8,0,12526.9,2017-04-02T14:00
32,75,0,0.001,33.31,32.49,0,12526.9,2017-04-02T15:00
32,75,0,0,32.93,32.23,0,12526.9,2017-04-02T16:00
28,75,0,0,32.56,31.97,0,12526.9,2017-04-02T17:00
20,75,0,0,32.21,31.73,0,12526.9,2017-04-02T18:00
17,75,0,0,31.86,31.49,0,12526.9,2017-04-02T19:00
18,75,0,0,31.51,31.17,0,12526.9,2017-04-02T20:00
17,75,0,0,31.17,30.68,0,12526.9,2017-04-02T21:00
16,75,0,0,30.83,30.17,0,12526.9,2017-04-02T22:00
15,75,0,0,30.47,29.63,0,12526.9,2017-04-02T23:00
14,75,0,0,30.12,29.1,0,12526.9,2017-04-03T00:00
13,76,0,0,29.79,28.64,0,12526.9,2017-04-03T01:00
12,77,0,0,29.45,28.15,0,12526.9,2017-04-03T02:00
12,77,0,0,29.13,27.75,0,12526.9,2017-04-03T03:00
0,0,0,0,0,0,0,0,2017-04-03T04:00
0,0,0,0,0,0,0,0,2017-04-03T05:00
0,0,0,0,0,0,0,0,2017-04-03T06:00
0,0,0,0,0,0,0,0,2017-04-03T07:00
0,0,0,0,0,0,0,0,2017-04-03T08:00
0,0,0,0,0,0,0,0,2017-04-03T09:00
0,0,0,0,0,0,0,0,2017-04-03T10:00
0,0,0,0,0,0,0,0,2017-04-03T11:00
21,75,0,0,26.82,25.14,0,12526.9,2017-04-03T12:00
22,75,0,0,26.64,24.95,0,12526.9,2017-04-03T13:00
23,75,0,0,26.49,24.8,0,12526.9,2017-04-03T14:00
24,75,0,0,26.32,24.63,0,12526.9,2017-04-03T15:00
23,75,0,0,26.15,24.48,0,12526.9,2017-04-03T16:00
21,75,0,0,25.99,24.36,0,12526.9,2017-04-03T17:00
18,75,0,0,25.82,24.22,0,12526.9,2017-04-03T18:00
17,75,0,0,25.67,24.11,0,12526.9,2017-04-03T19:00
17,75,0,0,25.48,23.97,0,12526.9,2017-04-03T20:00
16,75,0,0,25.3,23.87,0,12526.9,2017-04-03T21:00
15,75,0,0,25.12,23.74,0,12526.9,2017-04-03T22:00
15,75,0,0,24.96,23.63,0,12526.9,2017-04-03T23:00
14,75,0,0,24.78,23.47,0,12526.9,2017-04-04T00:00
12,77,0,0,24.56,23.34,0,12526.9,2017-04-04T01:00
10,79,0,0,24.37,23.19,0,12526.9,2017-04-04T02:00
10,79,0,0,24.19,23.04,0,12526.9,2017-04-04T03:00
10,79,0,0,23.99,22.88,0,12526.9,2017-04-04T04:00
10,79,0.961,1.388,52.91,27.36,90.36,12527.9,2017-04-04T05:00
10,79,0.888,0.979,76.35,51.04,53.28,12530.2,2017-04-04T06:00
12,77,0.776,1.062,74.6,56.98,52.92,12531.2,2017-04-04T07:00
13,76,0.8,1.109,72.2,59.15,53.28,12532,2017-04-04T08:00
15,75,0,0,69.84,53.32,0,12532.1,2017-04-04T09:00
16,75,0,0,68.39,51.77,0,12532.1,2017-04-04T10:00
18,75,0,0,63.89,50.16,0,12532.1,2017-04-04T11:00
18,75,0,0,65.22,49.15,0,12532.1,2017-04-04T12:00
18,75,0,0,58.35,47.99,0,12532.1,2017-04-04T13:00
17,75,0,0,56.33,47.11,0,12532.1,2017-04-04T14:00
9,76,0.844,1.821,69.46,39.82,84.6,12532.7,2017-04-04T15:00
10,79,0.821,1.24,75.47,55.64,49.68,12534.4,2017-04-04T16:00
11,78,0,0,73.23,51.84,0,12534.5,2017-04-04T17:00
11,73,0,0,71.07,50.4,0,12534.5,2017-04-04T18:00
10,79,0,0,69.13,43.46,0,12534.7,2017-04-04T19:00
10,79,0,0.742,69.11,62.29,0.72,12535.5,2017-04-04T20:00
10,79,0,0,70.42,59.75,0,12535.5,2017-04-04T21:00
10,79,0,0,63.01,57.27,0,12535.5,2017-04-04T22:00
10,79,0,0,57.99,55.06,0,12535.5,2017-04-04T23:00
10,79,0,0,55.76,53.13,0,12535.5,2017-04-05T00:00
10,79,0,0,53.96,51.35,0,12535.5,2017-04-05T01:00
10,79,0,0,52.35,49.95,0,12535.5,2017-04-05T02:00
9,81,0,0,50.84,48.96,0,12535.5,2017-04-05T03:00
9,81,0,0,49.51,47.89,0,12535.5,2017-04-05T04:00
9,77,2.066,2.264,73.43,47.57,73.08,12536.9,2017-04-05T05:00
10,75,0.666,0.973,71.8,54.48,54,12538.4,2017-04-05T06:00
10,75,0.53,0.982,73.81,59.85,49.68,12539.2,2017-04-05T07:00
13,71,0,0,66.89,58.75,0,12539.4,2017-04-05T08:00
15,70,0,0,65.06,55.98,0,12539.4,2017-04-05T09:00
17,70,0,0,61.83,53.78,0,12539.4,2017-04-05T10:00
17,70,0,0,57.86,51.98,0,12539.4,2017-04-05T11:00
18,70,0,0,56.02,50.37,0,12539.4,2017-04-05T12:00
16,70,0,0,54.27,48.91,0,12539.4,2017-04-05T13:00
12,72,0,0,52.68,47.41,0,12539.4,2017-04-05T14:00
11,74,0,0,51.15,46.31,0,12539.4,2017-04-05T15:00
11,78,0,0.006,53.91,42.13,0,12539.4,2017-04-05T16:00
12,77,0,0.389,42.14,48.31,51.48,12539.4,2017-04-05T17:00
10,79,0,0.826,61.44,50.7,0,12540.4,2017-04-05T18:00
10,79,0,0.05,67.06,44.42,0,12540.4,2017-04-05T19:00
10,79,0,0,43.18,46.2,0,12540.4,2017-04-05T20:00
9,81,0,0,41.99,46.05,0.36,12540.4,2017-04-05T21:00
9,81,0,0,41.11,45.64,0,12540.4,2017-04-05T22:00
10,79,0,0,40.7,45.35,0,12540.4,2017-04-05T23:00
10,79,0,0,39.92,45.18,0,12540.4,2017-04-06T00:00
10,79,0,0,39.1,45.12,0,12540.4,2017-04-06T01:00
10,79,0,0,38.47,44.9,0,12540.4,2017-04-06T02:00
9,81,0,0,37.76,44.29,0,12540.4,2017-04-06T03:00
9,81,0,0,37.16,43.3,0,12540.4,2017-04-06T04:00
9,81,1.555,1.834,59.7,37.01,95.04,12541.2,2017-04-06T05:00
9,81,0.823,0.845,78.1,55.51,51.48,12543.5,2017-04-06T06:00
9,81,0.587,0.824,77.79,61.8,52.2,12544.5,2017-04-06T07:00
10,79,0,0.337,76.02,43.78,0,12544.9,2017-04-06T08:00
11,78,0.095,0.218,73.2,40.96,0,12544.9,2017-04-06T09:00
11,78,0,0,69.36,41.55,0,12544.9,2017-04-06T10:00
13,76,0,0,66.65,39.87,0,12544.9,2017-04-06T11:00
12,77,0,0,64.69,39.07,0,12544.9,2017-04-06T12:00
10,79,0,0,62.51,38.19,0,12544.9,2017-04-06T13:00
11,78,0,0,60.65,37.3,0,12544.9,2017-04-06T14:00
10,79,0,0,59.09,36.59,0,12544.9,2017-04-06T15:00
10,79,0,3.268,78.8,46.52,52.92,12545.2,2017-04-06T16:00
11,78,0,1.198,77.83,61.22,41.4,12546.3,2017-04-06T17:00
10,79,0,0,67.61,61.52,0,12546.5,2017-04-06T18:00
10,79,0,2.397,75.98,59.41,41.04,12547,2017-04-06T19:00
9,81,0,1.255,84,63.63,1.08,12547.6,2017-04-06T20:00
8,82,0,0,74.47,62.05,0,12547.6,2017-04-06T21:00
8,82,0,0,69.4,58.69,0,12547.6,2017-04-06T22:00
7,83,0,0,63.95,56.16,0,12547.6,2017-04-06T23:00
7,83,0,0,63.11,54.03,0,12547.6,2017-04-07T00:00
7,83,0,0,59.09,52.13,0,12547.6,2017-04-07T01:00
7,83,0,0,57.08,50.88,0,12547.6,2017-04-07T02:00
7,83,0,0,55.28,49.53,0,12547.6,2017-04-07T03:00
7,83,0,0,53.62,48.16,0,12547.6,2017-04-07T04:00
6,84,1.129,1.475,62.85,37.42,92.52,12548.6,2017-04-07T05:00
6,84,0.972,1.13,81.35,57.92,54.36,12550.9,2017-04-07T06:00
7,83,0.947,1.336,78.85,62.73,55.44,12552.1,2017-04-07T07:00
8,82,0.31,0.882,76.79,63.86,52.2,12553.1,2017-04-07T08:00
9,81,0.812,1.203,77.64,64.98,41.76,12553.9,2017-04-07T09:00
10,79,0.43,0.892,75.27,58.38,2.52,12554.8,2017-04-07T10:00
12,77,0,0,73.17,51.85,0,12554.8,2017-04-07T11:00
11,78,0,0,70.98,61.76,0,12554.8,2017-04-07T12:00
10,75,0,0,69.1,45.86,0,12554.8,2017-04-07T13:00
12,72,0,0,66.17,56.15,0,12554.8,2017-04-07T14:00
7,79,1.762,1.024,67.3,35.91,85.32,12555.3,2017-04-07T15:00
11,78,0.781,0.873,74.8,58.42,51.12,12557.2,2017-04-07T16:00
8,78,0.821,1.053,77.59,62.86,55.8,12558.4,2017-04-07T17:00
5,85,0.983,1.287,82.65,69.76,44.28,12559,2017-04-07T18:00
5,85,0,1.526,79.06,68.63,42.48,12559.6,2017-04-07T19:00
5,85,0,1.443,69.32,63.53,42.48,12560.1,2017-04-07T20:00
5,85,0,0.056,82.95,64.49,0,12560.6,2017-04-07T21:00
5,85,0,0.028,77.22,60.99,0,12560.6,2017-04-07T22:00
5,85,0,0.017,74.94,58.22,0,12560.6,2017-04-07T23:00
6,84,0,0.017,68.13,55.6,0,12560.6,2017-04-08T00:00
6,84,0,0,65.09,53.78,0,12560.6,2017-04-08T01:00
6,84,0,0,62.43,52.1,0,12560.6,2017-04-08T02:00
6,84,0,0,60.06,50.55,0,12560.6,2017-04-08T03:00
6,84,0,0,57.86,49.04,0,12560.6,2017-04-08T04:00
6,84,0,0,55.89,47.45,0,12560.6,2017-04-08T05:00
6,84,0,1.314,79.38,47.11,39.6,12561.5,2017-04-08T06:00
8,82,0,0.91,69.87,59.16,59.4,12563.4,2017-04-08T07:00
8,82,0,0.932,79.02,60.38,56.52,12564.5,2017-04-08T08:00
8,82,0,1.128,79,62.52,54,12565.5,2017-04-08T09:00
8,82,0,0.917,79.24,64.55,54.72,12566.6,2017-04-08T10:00
9,81,0,0.963,74.9,60.5,50.76,12567.5,2017-04-08T11:00
10,79,0,0,74.36,59.36,0,12567.7,2017-04-08T11:37
10,79,0,0,74.28,58.28,0,12567.7,2017-04-08T12:00
9,81,0,0.138,70.97,53.86,0,12567.7,2017-04-08T13:00
10,79,0,0.176,68.07,40.61,0,12567.7,2017-04-08T14:00
9,81,0,3.145,78.29,39.14,43.2,12568.1,2017-04-08T15:00
10,79,0,0.305,65.49,58.9,0,12568.7,2017-04-08T16:00
10,79,0,0.105,66.03,43.52,0,12568.7,2017-04-08T17:00
10,79,0,0.545,67.48,40.83,0,12568.7,2017-04-08T18:00
9,81,0,1.164,74.7,64.09,41.76,12569.5,2017-04-08T19:00
9,81,0,0.352,62.77,57.9,0,12569.7,2017-04-08T20:00
9,81,0,0.002,62.09,47.55,0,12569.7,2017-04-08T21:00
9,81,0,0,61.33,45.64,0,12569.7,2017-04-08T22:00
8,82,0,0,60.7,43.72,0,12569.7,2017-04-08T23:00
9,81,0,0,60.1,41.86,0,12569.7,2017-04-09T00:00
8,82,0,0,59.39,40.34,0,12569.7,2017-04-09T01:00
8,82,0,0,58.35,39.26,0,12569.7,2017-04-09T02:00
8,82,0,0,57.13,38.17,0,12569.7,2017-04-09T03:00
8,82,0,0,55.86,37.27,0,12569.7,2017-04-09T04:00
8,82,0,0,54.62,36.61,0,12569.7,2017-04-09T05:00
8,82,0,0.658,80.85,60.38,40.68,12571.1,2017-04-09T06:00
9,81,0,0.529,69.67,65.04,0,12571.5,2017-04-09T07:00
11,78,0,0.056,67.76,44.76,0,12571.5,2017-04-09T08:00
13,76,0.278,0.921,67.72,41.52,0,12571.5,2017-04-09T09:00
13,76,0.163,0,66.62,44.02,0,12571.5,2017-04-09T10:00
15,75,0,0.028,63.35,47.74,0,12571.5,2017-04-09T11:00
16,75,0,0,61.3,46.86,0,12571.5,2017-04-09T12:00
17,75,0,0.024,59.74,45.09,0,12571.5,2017-04-09T13:00
18,75,0,0,58.86,43.1,0,12571.5,2017-04-09T14:00
24,75,0,0.028,57.79,41.26,0,12571.5,2017-04-09T15:00
24,75,0,0.022,56.67,39.53,0,12571.5,2017-04-09T16:00
25,75,0,0.011,55.24,38.46,0,12571.5,2017-04-09T17:00
17,75,0,0.005,54.02,37.88,0,12571.5,2017-04-09T18:00
13,76,0,0,52.68,37.27,0,12571.5,2017-04-09T19:00
11,78,0,0.009,51.42,36.78,0,12571.5,2017-04-09T20:00
10,79,0,0.009,50.07,36.23,0,12571.5,2017-04-09T21:00
10,79,0,0.006,48.73,35.81,0,12571.5,2017-04-09T22:00
8,82,0,0.004,47.35,35.39,0,12571.5,2017-04-09T23:00
7,83,0,0.002,45.96,34.8,0,12571.5,2017-04-10T00:00
7,83,0,0,44.75,34.21,0,12571.5,2017-04-10T01:00
6,84,0,0,43.55,34.03,0,12571.5,2017-04-10T02:00
6,84,0,0,42.35,33.81,0,12571.5,2017-04-10T03:00
5,85,0,0,41.25,32.88,0,12571.5,2017-04-10T04:00
5,85,1.185,2.464,60.22,38.99,92.16,12572.7,2017-04-10T05:00
5,85,1.768,1.733,81.16,52.15,66.96,12575.2,2017-04-10T06:00
7,83,0.666,1.01,79.56,64.35,52.56,12576.5,2017-04-10T07:00
9,81,0.978,0.885,77.48,64,49.68,12577.4,2017-04-10T08:00
12,77,0,0,73.31,51.63,0,12577.6,2017-04-10T09:00
12,77,0,0.004,71.95,54.93,0,12577.6,2017-04-10T09:25
14,75,0,0,70.42,57.35,0,12577.6,2017-04-10T10:00
16,75,0,0,67.74,55.37,0,12577.6,2017-04-10T11:00
18,75,0,0,65.36,52.86,0,12577.6,2017-04-10T12:00
19,75,0,0,64.58,50.89,0,12577.6,2017-04-10T13:00
20,75,0,0,63.92,53.05,0,12577.6,2017-04-10T14:00
29,75,0,0,62.02,52.13,0,12577.6,2017-04-10T15:00
34,75,0,0.004,61.37,49.34,0,12577.6,2017-04-10T16:00
31,75,0,0.017,60.74,45.8,0,12577.6,2017-04-10T17:00
22,75,0,0.016,57.76,41.79,0,12577.6,2017-04-10T18:00
16,75,0,0,55.6,40.03,0,12577.6,2017-04-10T19:00
14,75,0,0,53.1,38.97,0,12577.6,2017-04-10T20:00
13,76,0,0,50.7,39.24,0,12577.6,2017-04-10T21:00
11,78,0,0,48.54,38.48,0,12577.6,2017-04-10T22:00
11,78,0,0.016,46.58,37.56,0,12577.6,2017-04-10T23:00
10,79,0,0.009,44.77,36.4,0,12577.6,2017-04-11T00:00
9,81,0,0.009,43.19,35.04,0,12577.6,2017-04-11T01:00
9,81,0,0.007,41.65,34.3,0,12577.6,2017-04-11T02:00
7,83,0,0.005,40.2,33.65,0,12577.6,2017-04-11T03:00
7,83,0,0.005,38.91,32.83,0,12577.6,2017-04-11T04:00
7,81,1.432,2.641,61.15,40.24,90.36,12579,2017-04-11T05:00
8,82,1.294,0.958,78.98,54.2,54.72,12581.1,2017-04-11T06:00
9,81,0.851,0.749,76.92,63.44,50.4,12581.7,2017-04-11T06:35
10,79,0.716,0.864,77.68,64.98,51.12,12582,2017-04-11T07:00
12,77,0,0,72.41,58.6,0,12582.4,2017-04-11T08:00
14,75,0,0,74.93,55.97,0,12582.4,2017-04-11T09:00
17,75,0,0,64.96,53.66,0,12582.4,2017-04-11T10:00
19,75,0,0,62.24,51.86,0,12582.4,2017-04-11T11:00
20,75,0,0,60.04,50.32,0,12582.4,2017-04-11T12:00
22,75,0,0,58.15,48.93,0,12582.4,2017-04-11T13:00
23,75,0,0,56.4,47.67,0,12582.4,2017-04-11T14:00
30,75,0,0,54.62,46.57,0,12582.4,2017-04-11T15:00
29,75,0,0,52.96,45.6,0,12582.4,2017-04-11T16:00
25,75,0,0,51.44,44.89,0,12582.4,2017-04-11T17:00
17,75,0,0,49.68,44.15,0,12582.4,2017-04-11T18:00
15,75,0,1.795,52.36,41.74,0,12582.4,2017-04-11T19:00
14,75,0,0.145,51.63,56.95,1.44,12583.3,2017-04-11T20:00
14,75,0,0,50.83,53.78,0,12583.3,2017-04-11T21:00
14,75,0,0,47.5,52.96,0.36,12583.3,2017-04-11T22:00
13,76,0,0,46.79,52.3,0,12583.3,2017-04-11T23:00
12,77,0,0,45.49,51.77,0.36,12583.3,2017-04-12T00:00
12,77,0,0,44.51,50.23,0,12583.3,2017-04-12T01:00
10,79,0,0,43.73,48.8,0,12583.3,2017-04-12T02:00
9,81,0,0,42.92,47.41,0,12583.3,2017-04-12T03:00
9,81,0,0,41.99,46.32,0,12583.3,2017-04-12T04:00
9,81,0,1.979,62.93,34.73,97.92,12583.7,2017-04-12T05:00
9,81,1.98,1.043,77.23,53.87,55.44,12586.2,2017-04-12T06:00
11,78,0,0.148,74.67,43.72,0,12586.6,2017-04-12T07:00
12,77,0,0,71.11,41.86,0,12586.6,2017-04-12T08:00
12,77,0,0,68.13,40.32,0,12586.6,2017-04-12T09:00
14,75,0,0,65.93,39.41,0,12586.6,2017-04-12T10:00
14,75,0,0,63.88,38.45,0,12586.6,2017-04-12T11:00
16,75,0,0,62.04,37.64,0,12586.6,2017-04-12T12:00
16,75,0,0,60.3,37.11,0,12586.6,2017-04-12T13:00
17,75,0,0,58.81,36.58,0,12586.6,2017-04-12T14:00
25,75,0,0,57.55,36.11,0,12586.6,2017-04-12T15:00
25,75,0,0,56.42,35.42,0,12586.6,2017-04-12T16:00
25,75,0,0,55.32,34.84,0,12586.6,2017-04-12T17:00
18,75,0,0,54.34,34.37,0,12586.6,2017-04-12T18:00
14,75,0,2.972,72.17,34.27,46.44,12587.2,2017-04-12T19:00
12,77,0,0.01,75.74,58.74,0,12588,2017-04-12T20:00
12,77,0,0.021,66.87,56.12,0,12588,2017-04-12T21:00
10,79,0,0,62.86,53.73,0,12588,2017-04-12T22:00
9,81,0,0.017,62.67,51.87,0,12588,2017-04-12T23:00
8,82,0,0,58.22,50.19,0,12588,2017-04-13T00:00
7,83,0,0,56.22,49.1,0,12588,2017-04-13T01:00
7,83,0,0,54.43,48.12,0,12588,2017-04-13T02:00
6,84,0,0,52.86,47.02,0,12588,2017-04-13T03:00
7,83,0,0,51.43,45.93,0,12588,2017-04-13T04:00
6,84,1.43,2.405,68.29,42.34,78.84,12589.4,2017-04-13T05:00
7,83,0.913,0.783,80.06,58.06,48.96,12591.4,2017-04-13T06:00
8,82,0.698,1.161,78.07,61.12,49.68,12592.5,2017-04-13T07:00
10,79,0.387,0.078,75.14,60.36,0,12593.3,2017-04-13T08:00
13,76,0,0,72.28,58.8,0,12593.3,2017-04-13T09:00
16,75,0,0,69.27,57.58,0,12593.3,2017-04-13T10:00
19,75,0,0,65.72,56.09,0,12593.3,2017-04-13T11:00
21,75,0,0,62.01,54.52,0,12593.3,2017-04-13T12:00
21,75,0,0,59.83,53,0,12593.3,2017-04-13T13:00
21,75,0,0,57.93,51.52,0,12593.3,2017-04-13T13:59
21,75,0,0,57.93,51.52,0,12593.3,2017-04-13T14:00
28,75,0,0,56.21,50.17,0,12593.3,2017-04-13T15:00
29,75,0,0.013,54.69,48.83,0,12593.3,2017-04-13T16:00
28,75,0,0,53.23,47.66,0,12593.3,2017-04-13T17:00
19,75,0,0,51.92,46.72,0,12593.3,2017-04-13T18:00
15,75,0,0,50.7,45.89,0,12593.3,2017-04-13T19:00
14,75,0,0,49.56,45.13,0,12593.3,2017-04-13T20:00
13,76,0,0,48.55,44.53,0,12593.3,2017-04-13T21:00
12,77,0,0,47.59,43.82,0,12593.3,2017-04-13T22:00
12,77,0,0,46.67,43.18,0,12593.3,2017-04-13T23:00
12,77,0,0,45.78,42.3,0,12593.3,2017-04-14T00:00
12,77,0,0,44.95,41.38,0,12593.3,2017-04-14T01:00
12,77,0,0,44.16,40.74,0,12593.3,2017-04-14T02:00
13,76,0,0,43.43,39.86,0,12593.3,2017-04-14T03:00
12,77,0,0,42.6,39.11,0,12593.3,2017-04-14T04:00
12,77,0,0,41.91,38.29,0,12593.3,2017-04-14T05:00
12,77,0,2.723,73.16,37.58,36.36,12594.2,2017-04-14T06:00
14,75,0,0.007,68.1,62.5,0,12594.7,2017-04-14T07:00
15,75,0,0,64.57,54.95,0,12594.7,2017-04-14T08:00
16,75,0,0,64.94,54.42,0,12594.7,2017-04-14T09:00
19,75,0,0,63.89,56.91,0,12594.7,2017-04-14T10:00
17,75,0,0,62.36,57.01,0,12594.7,2017-04-14T11:00
18,75,0,0,60.85,56.11,0,12594.7,2017-04-14T12:00
20,75,0,0,59.38,53.05,0,12594.7,2017-04-14T13:00
21,75,0,0,58.1,53.32,0,12594.7,2017-04-14T14:00
26,75,0,0,56.5,53.24,0,12594.7,2017-04-14T15:00
28,75,0,0,54.41,50.69,0,12594.7,2017-04-14T16:00
27,75,0,0,52.21,50.61,0,12594.7,2017-04-14T17:00
20,75,0,0,50.27,48.22,0,12594.7,2017-04-14T18:00
14,75,0,0,48.39,44.44,0,12594.7,2017-04-14T19:00
13,76,0,0.015,46.64,41.77,0,12594.7,2017-04-14T20:00
12,77,0,0.008,44.82,38.55,0,12594.7,2017-04-14T21:00
10,79,0,0,43.1,36.36,0,12594.7,2017-04-14T22:00
10,79,0,0.005,41.33,35.51,0,12594.7,2017-04-14T23:00
10,79,0,0.003,39.72,35.06,0,12594.7,2017-04-15T00:00
10,79,0,0.003,38.24,34.68,0,12594.7,2017-04-15T01:00
9,81,0,0.003,36.98,34.26,0,12594.7,2017-04-15T02:00
10,79,0,0.001,35.74,33.94,0,12594.7,2017-04-15T03:00
10,79,0,0.001,34.65,33.24,0,12594.7,2017-04-15T04:00
10,79,0,0.001,33.72,32.5,0,12594.7,2017-04-15T05:00
11,78,0,0.002,32.81,31.09,0,12594.7,2017-04-15T06:00
12,77,0,0.003,32.01,29.35,0,12594.7,2017-04-15T07:00
14,75,0,0.001,31.3,27.51,0,12594.7,2017-04-15T08:00
14,75,0,0.004,30.64,26.18,0,12594.7,2017-04-15T09:00
16,75,0,0,30.04,25.27,0,12594.7,2017-04-15T10:00
18,75,0,0,29.5,24.74,0,12594.7,2017-04-15T11:00
22,75,0,0,29.02,24.39,0,12594.7,2017-04-15T12:00
22,75,0,0,28.6,24.16,0,12594.7,2017-04-15T13:00
24,75,0,0,28.18,24.05,0,12594.7,2017-04-15T14:00
30,75,0,0,27.81,23.98,0,12594.7,2017-04-15T15:00
20,75,0,0,27.37,23.86,0,12594.7,2017-04-15T16:00
16,75,0,0,27.08,23.78,0,12594.7,2017-04-15T17:00
13,76,0,0,26.74,23.6,0,12594.7,2017-04-15T18:00
13,76,0,0,26.49,23.46,0,12594.7,2017-04-15T19:00
13,76,0,0,26.24,23.31,0,12594.7,2017-04-15T20:00
13,76,0,0,26.01,23.16,0,12594.7,2017-04-15T21:00
13,76,0,0,25.8,23.04,0,12594.7,2017-04-15T22:00
13,76,0,0,25.57,22.9,0,12594.7,2017-04-15T23:00
13,76,0,0,25.39,22.74,0,12594.7,2017-04-16T00:00
13,76,0,0,25.21,22.58,0,12594.7,2017-04-16T01:00
12,77,0,0,25.06,22.4,0,12594.7,2017-04-16T02:00
12,77,0,0,24.89,22.24,0,12594.7,2017-04-16T03:00
12,77,0,0,24.75,22.08,0,12594.7,2017-04-16T04:00
12,77,0,0,24.61,21.91,0,12594.7,2017-04-16T05:00
12,77,0,2.201,72.6,44.44,35.64,12596.2,2017-04-16T06:00
14,75,0,1.196,69.2,64.28,36.72,12596.8,2017-04-16T07:00
14,75,0,1.031,74.27,61.35,37.44,12597.1,2017-04-16T08:00
16,75,0,0,68.78,61.97,0,12597.2,2017-04-16T09:00
17,75,0,0,65.31,57.59,0,12597.2,2017-04-16T10:00
19,75,0,0,62.38,55.24,0,12597.2,2017-04-16T11:00
20,75,0,0,60,53.26,0,12597.2,2017-04-16T12:00
20,75,0,0,57.86,51.56,0,12597.2,2017-04-16T13:00
20,75,0,0,55.94,50.03,0,12597.2,2017-04-16T14:00
21,75,0,0,54.26,48.7,0,12597.2,2017-04-16T15:00
15,75,0,0,52.6,47.38,0,12597.2,2017-04-16T16:00
10,79,0,0,50.81,46.22,0,12597.2,2017-04-16T17:00
9,81,0,0,49.39,45.27,0,12597.2,2017-04-16T18:00
0,0,0,0,74.99,34.41,34.56,12597.6,2017-04-16T19:00
0,0,0,0,74.85,53.03,0,12598.2,2017-04-16T20:00
0,0,0,0,70.08,47.34,0,12598.2,2017-04-16T21:00
0,0,0,0,66.91,46.15,0,12598.2,2017-04-16T22:00
0,0,0,0,64.06,45.86,0,12598.2,2017-04-16T23:00
